match_id,year,round,round_name,date,venue,venue_state,venue_lat,venue_lon,hteam,ateam,hscore,ascore,winner,margin,is_final,is_grand_final
21997,1997,25,Preliminary Finals,1997-09-19,M.C.G.,VIC,-37.82,144.9834,St Kilda,North Melbourne,104,73,St Kilda,31,1,0
21998,1997,25,Preliminary Finals,1997-09-20,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,Adelaide,91,93,Adelaide,2,1,0
22085,1997,26,Grand Final,1997-09-27,M.C.G.,VIC,-37.82,144.9834,St Kilda,Adelaide,94,125,Adelaide,31,1,1
21798,1998,1,Round 1,1998-03-27,M.C.G.,VIC,-37.82,144.9834,North Melbourne,West Coast,103,101,North Melbourne,2,0,0
21799,1998,1,Round 1,1998-03-28,Princes Park,VIC,-37.7847,144.9614,Carlton,Adelaide,73,63,Carlton,10,0,0
21800,1998,1,Round 1,1998-03-28,Waverley Park,VIC,-37.932,145.188,St Kilda,Geelong,109,91,St Kilda,18,0,0
21801,1998,1,Round 1,1998-03-28,M.C.G.,VIC,-37.82,144.9834,Collingwood,Hawthorn,123,84,Collingwood,39,0,0
21802,1998,1,Round 1,1998-03-28,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Western Bulldogs,72,118,Western Bulldogs,46,0,0
21803,1998,1,Round 1,1998-03-29,M.C.G.,VIC,-37.82,144.9834,Richmond,Essendon,103,89,Richmond,14,0,0
21804,1998,1,Round 1,1998-03-29,Football Park,SA,-34.8617,138.5564,Port Adelaide,Sydney,117,124,Sydney,7,0,0
21805,1998,1,Round 1,1998-03-29,Subiaco,WA,-31.9442,115.8262,Fremantle,Melbourne,84,61,Fremantle,23,0,0
21854,1998,2,Round 2,1998-04-03,Subiaco,WA,-31.9442,115.8262,West Coast,Collingwood,116,56,West Coast,60,0,0
21855,1998,2,Round 2,1998-04-04,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Richmond,99,80,Geelong,19,0,0
21856,1998,2,Round 2,1998-04-04,Waverley Park,VIC,-37.932,145.188,Hawthorn,Port Adelaide,67,112,Port Adelaide,45,0,0
21857,1998,2,Round 2,1998-04-04,M.C.G.,VIC,-37.82,144.9834,Melbourne,North Melbourne,125,100,Melbourne,25,0,0
21858,1998,2,Round 2,1998-04-04,S.C.G.,NSW,-33.8917,151.2244,Sydney,Brisbane Lions,135,97,Sydney,38,0,0
21861,1998,2,Round 2,1998-04-05,Football Park,SA,-34.8617,138.5564,Adelaide,Fremantle,167,74,Adelaide,93,0,0
21860,1998,2,Round 2,1998-04-05,M.C.G.,VIC,-37.82,144.9834,Essendon,St Kilda,182,93,Essendon,89,0,0
21859,1998,2,Round 2,1998-04-05,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Carlton,140,84,Western Bulldogs,56,0,0
21862,1998,3,Round 3,1998-04-11,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Collingwood,119,85,Western Bulldogs,34,0,0
21863,1998,3,Round 3,1998-04-11,M.C.G.,VIC,-37.82,144.9834,Richmond,Hawthorn,103,97,Richmond,6,0,0
21864,1998,3,Round 3,1998-04-11,Football Park,SA,-34.8617,138.5564,Port Adelaide,North Melbourne,69,98,North Melbourne,29,0,0
21865,1998,3,Round 3,1998-04-12,Waverley Park,VIC,-37.932,145.188,St Kilda,Adelaide,82,60,St Kilda,22,0,0
21866,1998,3,Round 3,1998-04-12,S.C.G.,NSW,-33.8917,151.2244,Sydney,Geelong,160,57,Sydney,103,0,0
21867,1998,3,Round 3,1998-04-12,Subiaco,WA,-31.9442,115.8262,Fremantle,West Coast,67,94,West Coast,27,0,0
21869,1998,3,Round 3,1998-04-13,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Melbourne,87,100,Melbourne,13,0,0
21868,1998,3,Round 3,1998-04-13,M.C.G.,VIC,-37.82,144.9834,Carlton,Essendon,98,99,Essendon,1,0,0
21790,1998,4,Round 4,1998-04-17,M.C.G.,VIC,-37.82,144.9834,Collingwood,Richmond,133,88,Collingwood,45,0,0
21791,1998,4,Round 4,1998-04-18,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Western Bulldogs,79,94,Western Bulldogs,15,0,0
21792,1998,4,Round 4,1998-04-18,Waverley Park,VIC,-37.932,145.188,Hawthorn,St Kilda,121,129,St Kilda,8,0,0
21793,1998,4,Round 4,1998-04-18,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Sydney,99,118,Sydney,19,0,0
21794,1998,4,Round 4,1998-04-19,Princes Park,VIC,-37.7847,144.9614,Carlton,Melbourne,70,72,Melbourne,2,0,0
21795,1998,4,Round 4,1998-04-19,Waverley Park,VIC,-37.932,145.188,Essendon,Fremantle,76,100,Fremantle,24,0,0
21796,1998,4,Round 4,1998-04-19,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Brisbane Lions,137,120,North Melbourne,17,0,0
21797,1998,4,Round 4,1998-04-19,Football Park,SA,-34.8617,138.5564,Port Adelaide,Adelaide,73,64,Port Adelaide,9,0,0
21917,1998,5,Round 5,1998-04-24,M.C.G.,VIC,-37.82,144.9834,Richmond,West Coast,86,71,Richmond,15,0,0
21918,1998,5,Round 5,1998-04-25,Waverley Park,VIC,-37.932,145.188,Hawthorn,Brisbane Lions,124,83,Hawthorn,41,0,0
21919,1998,5,Round 5,1998-04-25,M.C.G.,VIC,-37.82,144.9834,Collingwood,Essendon,108,88,Collingwood,20,0,0
21920,1998,5,Round 5,1998-04-25,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,North Melbourne,104,87,Fremantle,17,0,0
21922,1998,5,Round 5,1998-04-26,M.C.G.,VIC,-37.82,144.9834,Melbourne,Port Adelaide,102,53,Melbourne,49,0,0
21921,1998,5,Round 5,1998-04-26,Waverley Park,VIC,-37.932,145.188,St Kilda,Carlton,88,66,St Kilda,22,0,0
21923,1998,5,Round 5,1998-04-26,S.C.G.,NSW,-33.8917,151.2244,Sydney,Western Bulldogs,99,83,Sydney,16,0,0
21924,1998,5,Round 5,1998-04-26,Football Park,SA,-34.8617,138.5564,Adelaide,Geelong,87,61,Adelaide,26,0,0
21782,1998,6,Round 6,1998-05-01,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Richmond,86,51,Brisbane Lions,35,0,0
21784,1998,6,Round 6,1998-05-02,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Hawthorn,90,73,Geelong,17,0,0
21783,1998,6,Round 6,1998-05-02,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Essendon,97,89,Western Bulldogs,8,0,0
21785,1998,6,Round 6,1998-05-02,M.C.G.,VIC,-37.82,144.9834,Carlton,Collingwood,67,96,Collingwood,29,0,0
21786,1998,6,Round 6,1998-05-02,Football Park,SA,-34.8617,138.5564,Port Adelaide,Fremantle,96,60,Port Adelaide,36,0,0
21787,1998,6,Round 6,1998-05-03,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Adelaide,106,102,North Melbourne,4,0,0
21788,1998,6,Round 6,1998-05-03,S.C.G.,NSW,-33.8917,151.2244,Sydney,Melbourne,61,80,Melbourne,19,0,0
21789,1998,6,Round 6,1998-05-03,Subiaco,WA,-31.9442,115.8262,West Coast,St Kilda,119,121,St Kilda,2,0,0
21879,1998,7,Round 7,1998-05-08,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,Hawthorn,57,99,Hawthorn,42,0,0
21878,1998,7,Round 7,1998-05-08,M.C.G.,VIC,-37.82,144.9834,Collingwood,Sydney,79,115,Sydney,36,0,0
21880,1998,7,Round 7,1998-05-09,Princes Park,VIC,-37.7847,144.9614,Carlton,Port Adelaide,76,165,Port Adelaide,89,0,0
21881,1998,7,Round 7,1998-05-09,Waverley Park,VIC,-37.932,145.188,St Kilda,Brisbane Lions,82,99,Brisbane Lions,17,0,0
21882,1998,7,Round 7,1998-05-09,M.C.G.,VIC,-37.82,144.9834,Essendon,Geelong,70,79,Geelong,9,0,0
21883,1998,7,Round 7,1998-05-10,Football Park,SA,-34.8617,138.5564,Adelaide,West Coast,79,71,Adelaide,8,0,0
21885,1998,7,Round 7,1998-05-10,M.C.G.,VIC,-37.82,144.9834,Richmond,Melbourne,91,49,Richmond,42,0,0
21884,1998,7,Round 7,1998-05-10,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,North Melbourne,111,83,Western Bulldogs,28,0,0
21838,1998,8,Round 8,1998-05-15,M.C.G.,VIC,-37.82,144.9834,Essendon,Brisbane Lions,84,70,Essendon,14,0,0
21839,1998,8,Round 8,1998-05-16,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Fremantle,76,54,Geelong,22,0,0
21840,1998,8,Round 8,1998-05-16,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Sydney,105,95,North Melbourne,10,0,0
21841,1998,8,Round 8,1998-05-16,Waverley Park,VIC,-37.932,145.188,St Kilda,Port Adelaide,72,45,St Kilda,27,0,0
21843,1998,8,Round 8,1998-05-17,Waverley Park,VIC,-37.932,145.188,Hawthorn,Western Bulldogs,96,136,Western Bulldogs,40,0,0
21842,1998,8,Round 8,1998-05-17,M.C.G.,VIC,-37.82,144.9834,Melbourne,Collingwood,114,111,Melbourne,3,0,0
21844,1998,8,Round 8,1998-05-17,Football Park,SA,-34.8617,138.5564,Adelaide,Richmond,79,92,Richmond,13,0,0
21845,1998,8,Round 8,1998-05-17,Subiaco,WA,-31.9442,115.8262,West Coast,Carlton,92,84,West Coast,8,0,0
21814,1998,9,Round 9,1998-05-22,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,St Kilda,105,90,Fremantle,15,0,0
21815,1998,9,Round 9,1998-05-23,Princes Park,VIC,-37.7847,144.9614,Carlton,North Melbourne,74,115,North Melbourne,41,0,0
21817,1998,9,Round 9,1998-05-23,Kardinia Park,VIC,-38.1581,144.3544,Geelong,West Coast,44,65,West Coast,21,0,0
21816,1998,9,Round 9,1998-05-23,Waverley Park,VIC,-37.932,145.188,Western Bulldogs,Richmond,88,75,Western Bulldogs,13,0,0
21818,1998,9,Round 9,1998-05-23,M.C.G.,VIC,-37.82,144.9834,Melbourne,Essendon,84,122,Essendon,38,0,0
21819,1998,9,Round 9,1998-05-23,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Adelaide,50,98,Adelaide,48,0,0
21820,1998,9,Round 9,1998-05-24,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,117,80,Sydney,37,0,0
21821,1998,9,Round 9,1998-05-24,Football Park,SA,-34.8617,138.5564,Port Adelaide,Collingwood,80,63,Port Adelaide,17,0,0
21925,1998,10,Round 10,1998-05-29,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Western Bulldogs,113,100,West Coast,13,0,0
21926,1998,10,Round 10,1998-05-30,Princes Park,VIC,-37.7847,144.9614,Carlton,Brisbane Lions,111,87,Carlton,24,0,0
21927,1998,10,Round 10,1998-05-30,M.C.G.,VIC,-37.82,144.9834,Richmond,Port Adelaide,97,67,Richmond,30,0,0
21928,1998,10,Round 10,1998-05-30,Waverley Park,VIC,-37.932,145.188,Hawthorn,Essendon,87,93,Essendon,6,0,0
21929,1998,10,Round 10,1998-05-30,S.C.G.,NSW,-33.8917,151.2244,Sydney,St Kilda,53,154,St Kilda,101,0,0
21932,1998,10,Round 10,1998-05-31,Football Park,SA,-34.8617,138.5564,Adelaide,Melbourne,111,58,Adelaide,53,0,0
21930,1998,10,Round 10,1998-05-31,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Fremantle,119,112,Collingwood,7,0,0
21931,1998,10,Round 10,1998-05-31,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Geelong,91,114,Geelong,23,0,0
21870,1998,11,Round 11,1998-06-05,M.C.G.,VIC,-37.82,144.9834,Essendon,Sydney,160,100,Essendon,60,0,0
21871,1998,11,Round 11,1998-06-06,Waverley Park,VIC,-37.932,145.188,Hawthorn,Melbourne,70,117,Melbourne,47,0,0
21872,1998,11,Round 11,1998-06-06,M.C.G.,VIC,-37.82,144.9834,Geelong,Carlton,80,63,Geelong,17,0,0
21873,1998,11,Round 11,1998-06-06,Football Park,SA,-34.8617,138.5564,Port Adelaide,West Coast,55,57,West Coast,2,0,0
21875,1998,11,Round 11,1998-06-07,Subiaco,WA,-31.9442,115.8262,Fremantle,Brisbane Lions,121,50,Fremantle,71,0,0
21874,1998,11,Round 11,1998-06-07,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Adelaide,155,88,Western Bulldogs,67,0,0
21876,1998,11,Round 11,1998-06-08,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Collingwood,126,97,North Melbourne,29,0,0
21877,1998,11,Round 11,1998-06-08,Waverley Park,VIC,-37.932,145.188,St Kilda,Richmond,137,110,St Kilda,27,0,0
21886,1998,12,Round 12,1998-06-12,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Hawthorn,123,108,West Coast,15,0,0
21887,1998,12,Round 12,1998-06-13,Princes Park,VIC,-37.7847,144.9614,Carlton,Sydney,100,74,Carlton,26,0,0
21888,1998,12,Round 12,1998-06-13,M.C.G.,VIC,-37.82,144.9834,Melbourne,Geelong,46,141,Geelong,95,0,0
21889,1998,12,Round 12,1998-06-13,Football Park,SA,-34.8617,138.5564,Adelaide,Essendon,108,106,Adelaide,2,0,0
21893,1998,12,Round 12,1998-06-14,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Port Adelaide,123,123,Draw,0,0,0
21890,1998,12,Round 12,1998-06-14,Waverley Park,VIC,-37.932,145.188,Collingwood,St Kilda,82,117,St Kilda,35,0,0
21892,1998,12,Round 12,1998-06-14,M.C.G.,VIC,-37.82,144.9834,Richmond,North Melbourne,127,92,Richmond,35,0,0
21891,1998,12,Round 12,1998-06-14,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Fremantle,122,96,Western Bulldogs,26,0,0
21846,1998,13,Round 13,1998-06-19,M.C.G.,VIC,-37.82,144.9834,Essendon,West Coast,72,83,West Coast,11,0,0
21847,1998,13,Round 13,1998-06-20,M.C.G.,VIC,-37.82,144.9834,Collingwood,Adelaide,70,79,Adelaide,9,0,0
21848,1998,13,Round 13,1998-06-20,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Brisbane Lions,80,106,Brisbane Lions,26,0,0
21849,1998,13,Round 13,1998-06-20,Waverley Park,VIC,-37.932,145.188,Hawthorn,North Melbourne,114,112,Hawthorn,2,0,0
21850,1998,13,Round 13,1998-06-20,Football Park,SA,-34.8617,138.5564,Port Adelaide,Western Bulldogs,73,39,Port Adelaide,34,0,0
21851,1998,13,Round 13,1998-06-21,M.C.G.,VIC,-37.82,144.9834,Melbourne,St Kilda,42,127,St Kilda,85,0,0
21852,1998,13,Round 13,1998-06-21,S.C.G.,NSW,-33.8917,151.2244,Sydney,Richmond,102,91,Sydney,11,0,0
21853,1998,13,Round 13,1998-06-21,Subiaco,WA,-31.9442,115.8262,Fremantle,Carlton,76,68,Fremantle,8,0,0
21898,1998,14,Round 14,1998-06-26,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Essendon,127,109,North Melbourne,18,0,0
21899,1998,14,Round 14,1998-06-27,Princes Park,VIC,-37.7847,144.9614,Carlton,Hawthorn,92,76,Carlton,16,0,0
21901,1998,14,Round 14,1998-06-27,M.C.G.,VIC,-37.82,144.9834,Richmond,Fremantle,145,55,Richmond,90,0,0
21900,1998,14,Round 14,1998-06-27,Waverley Park,VIC,-37.932,145.188,St Kilda,Western Bulldogs,87,72,St Kilda,15,0,0
21902,1998,14,Round 14,1998-06-27,Football Park,SA,-34.8617,138.5564,Port Adelaide,Geelong,91,73,Port Adelaide,18,0,0
21904,1998,14,Round 14,1998-06-28,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Collingwood,135,83,Brisbane Lions,52,0,0
21903,1998,14,Round 14,1998-06-28,S.C.G.,NSW,-33.8917,151.2244,Sydney,Adelaide,87,124,Adelaide,37,0,0
21905,1998,14,Round 14,1998-06-28,Subiaco,WA,-31.9442,115.8262,West Coast,Melbourne,79,96,Melbourne,17,0,0
21766,1998,15,Round 15,1998-07-03,M.C.G.,VIC,-37.82,144.9834,Richmond,Carlton,132,70,Richmond,62,0,0
21767,1998,15,Round 15,1998-07-04,M.C.G.,VIC,-37.82,144.9834,Essendon,Port Adelaide,108,81,Essendon,27,0,0
21769,1998,15,Round 15,1998-07-04,Waverley Park,VIC,-37.932,145.188,St Kilda,North Melbourne,79,145,North Melbourne,66,0,0
21768,1998,15,Round 15,1998-07-04,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Melbourne,83,65,Western Bulldogs,18,0,0
21770,1998,15,Round 15,1998-07-04,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,West Coast,49,76,West Coast,27,0,0
21771,1998,15,Round 15,1998-07-05,M.C.G.,VIC,-37.82,144.9834,Collingwood,Geelong,71,61,Collingwood,10,0,0
21772,1998,15,Round 15,1998-07-05,Football Park,SA,-34.8617,138.5564,Adelaide,Hawthorn,68,35,Adelaide,33,0,0
21773,1998,15,Round 15,1998-07-05,Subiaco,WA,-31.9442,115.8262,Fremantle,Sydney,69,82,Sydney,13,0,0
21756,1998,16,Round 16,1998-07-17,Football Park,SA,-34.8617,138.5564,Adelaide,Carlton,101,105,Carlton,4,0,0
21759,1998,16,Round 16,1998-07-18,Kardinia Park,VIC,-38.1581,144.3544,Geelong,St Kilda,76,100,St Kilda,24,0,0
21758,1998,16,Round 16,1998-07-18,M.C.G.,VIC,-37.82,144.9834,Melbourne,Fremantle,106,83,Melbourne,23,0,0
21757,1998,16,Round 16,1998-07-18,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Brisbane Lions,177,86,Western Bulldogs,91,0,0
21760,1998,16,Round 16,1998-07-18,Waverley Park,VIC,-37.932,145.188,Hawthorn,Collingwood,38,124,Collingwood,86,0,0
21761,1998,16,Round 16,1998-07-19,M.C.G.,VIC,-37.82,144.9834,Essendon,Richmond,94,75,Essendon,19,0,0
21762,1998,16,Round 16,1998-07-19,S.C.G.,NSW,-33.8917,151.2244,Sydney,Port Adelaide,118,84,Sydney,34,0,0
21763,1998,16,Round 16,1998-07-19,Subiaco,WA,-31.9442,115.8262,West Coast,North Melbourne,80,94,North Melbourne,14,0,0
21806,1998,17,Round 17,1998-07-24,Subiaco,WA,-31.9442,115.8262,Fremantle,Adelaide,98,97,Fremantle,1,0,0
21807,1998,17,Round 17,1998-07-25,Princes Park,VIC,-37.7847,144.9614,Carlton,Western Bulldogs,185,105,Carlton,80,0,0
21808,1998,17,Round 17,1998-07-25,Victoria Park,VIC,-37.8067,144.9919,Collingwood,West Coast,65,86,West Coast,21,0,0
21809,1998,17,Round 17,1998-07-25,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Melbourne,152,87,North Melbourne,65,0,0
21810,1998,17,Round 17,1998-07-25,Football Park,SA,-34.8617,138.5564,Port Adelaide,Hawthorn,119,98,Port Adelaide,21,0,0
21813,1998,17,Round 17,1998-07-26,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Sydney,89,149,Sydney,60,0,0
21812,1998,17,Round 17,1998-07-26,M.C.G.,VIC,-37.82,144.9834,Richmond,Geelong,67,58,Richmond,9,0,0
21811,1998,17,Round 17,1998-07-26,Waverley Park,VIC,-37.932,145.188,St Kilda,Essendon,87,90,Essendon,3,0,0
21907,1998,18,Round 18,1998-07-31,M.C.G.,VIC,-37.82,144.9834,Collingwood,Western Bulldogs,67,110,Western Bulldogs,43,0,0
21908,1998,18,Round 18,1998-08-01,Manuka Oval,ACT,-35.3175,149.1347,North Melbourne,Port Adelaide,131,76,North Melbourne,55,0,0
21909,1998,18,Round 18,1998-08-01,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Sydney,87,121,Sydney,34,0,0
21910,1998,18,Round 18,1998-08-01,M.C.G.,VIC,-37.82,144.9834,Melbourne,Brisbane Lions,151,56,Melbourne,95,0,0
21911,1998,18,Round 18,1998-08-01,Football Park,SA,-34.8617,138.5564,Adelaide,St Kilda,137,67,Adelaide,70,0,0
21912,1998,18,Round 18,1998-08-02,M.C.G.,VIC,-37.82,144.9834,Essendon,Carlton,84,78,Essendon,6,0,0
21913,1998,18,Round 18,1998-08-02,Waverley Park,VIC,-37.932,145.188,Hawthorn,Richmond,70,34,Hawthorn,36,0,0
21914,1998,18,Round 18,1998-08-02,Subiaco,WA,-31.9442,115.8262,West Coast,Fremantle,99,60,West Coast,39,0,0
21933,1998,19,Round 19,1998-08-07,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,North Melbourne,86,113,North Melbourne,27,0,0
21934,1998,19,Round 19,1998-08-08,M.C.G.,VIC,-37.82,144.9834,Melbourne,Carlton,113,64,Melbourne,49,0,0
21936,1998,19,Round 19,1998-08-08,Waverley Park,VIC,-37.932,145.188,St Kilda,Hawthorn,69,128,Hawthorn,59,0,0
21935,1998,19,Round 19,1998-08-08,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Geelong,96,97,Geelong,1,0,0
21937,1998,19,Round 19,1998-08-08,Subiaco,WA,-31.9442,115.8262,Fremantle,Essendon,86,119,Essendon,33,0,0
21938,1998,19,Round 19,1998-08-09,M.C.G.,VIC,-37.82,144.9834,Richmond,Collingwood,86,67,Richmond,19,0,0
21939,1998,19,Round 19,1998-08-09,S.C.G.,NSW,-33.8917,151.2244,Sydney,West Coast,74,68,Sydney,6,0,0
21940,1998,19,Round 19,1998-08-09,Football Park,SA,-34.8617,138.5564,Adelaide,Port Adelaide,144,70,Adelaide,74,0,0
21774,1998,20,Round 20,1998-08-14,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Fremantle,151,47,North Melbourne,104,0,0
21776,1998,20,Round 20,1998-08-15,M.C.G.,VIC,-37.82,144.9834,Essendon,Collingwood,109,99,Essendon,10,0,0
21775,1998,20,Round 20,1998-08-15,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Adelaide,44,118,Adelaide,74,0,0
21777,1998,20,Round 20,1998-08-15,Waverley Park,VIC,-37.932,145.188,Western Bulldogs,Sydney,99,97,Western Bulldogs,2,0,0
21778,1998,20,Round 20,1998-08-15,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Hawthorn,59,94,Hawthorn,35,0,0
21779,1998,20,Round 20,1998-08-16,M.C.G.,VIC,-37.82,144.9834,Carlton,St Kilda,134,104,Carlton,30,0,0
21780,1998,20,Round 20,1998-08-16,Football Park,SA,-34.8617,138.5564,Port Adelaide,Melbourne,71,94,Melbourne,23,0,0
21781,1998,20,Round 20,1998-08-16,Subiaco,WA,-31.9442,115.8262,West Coast,Richmond,112,73,West Coast,39,0,0
21822,1998,21,Round 21,1998-08-21,M.C.G.,VIC,-37.82,144.9834,Essendon,Western Bulldogs,90,101,Western Bulldogs,11,0,0
21823,1998,21,Round 21,1998-08-22,M.C.G.,VIC,-37.82,144.9834,Richmond,Brisbane Lions,155,78,Richmond,77,0,0
21824,1998,21,Round 21,1998-08-22,Waverley Park,VIC,-37.932,145.188,St Kilda,West Coast,63,55,St Kilda,8,0,0
21825,1998,21,Round 21,1998-08-22,Football Park,SA,-34.8617,138.5564,Adelaide,North Melbourne,92,105,North Melbourne,13,0,0
21826,1998,21,Round 21,1998-08-23,M.C.G.,VIC,-37.82,144.9834,Collingwood,Carlton,63,118,Carlton,55,0,0
21828,1998,21,Round 21,1998-08-23,Subiaco,WA,-31.9442,115.8262,Fremantle,Port Adelaide,71,124,Port Adelaide,53,0,0
21827,1998,21,Round 21,1998-08-23,Waverley Park,VIC,-37.932,145.188,Hawthorn,Geelong,84,63,Hawthorn,21,0,0
21829,1998,21,Round 21,1998-08-24,M.C.G.,VIC,-37.82,144.9834,Melbourne,Sydney,114,83,Melbourne,31,0,0
21830,1998,22,Round 22,1998-08-28,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Western Bulldogs,113,108,North Melbourne,5,0,0
21831,1998,22,Round 22,1998-08-29,M.C.G.,VIC,-37.82,144.9834,Geelong,Essendon,127,117,Geelong,10,0,0
21832,1998,22,Round 22,1998-08-29,Waverley Park,VIC,-37.932,145.188,Hawthorn,Fremantle,149,60,Hawthorn,89,0,0
21833,1998,22,Round 22,1998-08-29,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,St Kilda,92,91,Brisbane Lions,1,0,0
21834,1998,22,Round 22,1998-08-29,Subiaco,WA,-31.9442,115.8262,West Coast,Adelaide,81,106,Adelaide,25,0,0
21835,1998,22,Round 22,1998-08-30,M.C.G.,VIC,-37.82,144.9834,Melbourne,Richmond,133,57,Melbourne,76,0,0
21836,1998,22,Round 22,1998-08-30,S.C.G.,NSW,-33.8917,151.2244,Sydney,Collingwood,119,107,Sydney,12,0,0
21837,1998,22,Round 22,1998-08-30,Football Park,SA,-34.8617,138.5564,Port Adelaide,Carlton,84,138,Carlton,54,0,0
21894,1998,23,Finals Week 1,1998-09-04,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Essendon,82,60,North Melbourne,22,3,0
21895,1998,23,Finals Week 1,1998-09-05,M.C.G.,VIC,-37.82,144.9834,Melbourne,Adelaide,115,67,Melbourne,48,3,0
21896,1998,23,Finals Week 1,1998-09-05,S.C.G.,NSW,-33.8917,151.2244,Sydney,St Kilda,89,87,Sydney,2,3,0
21897,1998,23,Finals Week 1,1998-09-06,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,West Coast,121,51,Western Bulldogs,70,3,0
21764,1998,24,Semi-Finals,1998-09-12,M.C.G.,VIC,-37.82,144.9834,Melbourne,St Kilda,107,56,Melbourne,51,4,0
21765,1998,24,Semi-Finals,1998-09-12,S.C.G.,NSW,-33.8917,151.2244,Sydney,Adelaide,67,94,Adelaide,27,4,0
21915,1998,25,Preliminary Finals,1998-09-18,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Melbourne,114,84,North Melbourne,30,5,0
21916,1998,25,Preliminary Finals,1998-09-19,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,Adelaide,93,161,Adelaide,68,5,0
21906,1998,26,Grand Final,1998-09-26,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Adelaide,70,105,Adelaide,35,6,1
21587,1999,1,Round 1,1999-03-25,M.C.G.,VIC,-37.82,144.9834,Essendon,Carlton,110,71,Essendon,39,0,0
21588,1999,1,Round 1,1999-03-26,M.C.G.,VIC,-37.82,144.9834,Geelong,North Melbourne,141,135,Geelong,6,0,0
21589,1999,1,Round 1,1999-03-27,M.C.G.,VIC,-37.82,144.9834,Melbourne,Richmond,104,87,Melbourne,17,0,0
21590,1999,1,Round 1,1999-03-27,Football Park,SA,-34.8617,138.5564,Adelaide,Western Bulldogs,78,91,Western Bulldogs,13,0,0
21591,1999,1,Round 1,1999-03-27,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,St Kilda,152,63,Brisbane Lions,89,0,0
21592,1999,1,Round 1,1999-03-28,M.C.G.,VIC,-37.82,144.9834,Collingwood,Hawthorn,59,74,Hawthorn,15,0,0
21593,1999,1,Round 1,1999-03-28,S.C.G.,NSW,-33.8917,151.2244,Sydney,Port Adelaide,86,115,Port Adelaide,29,0,0
21594,1999,1,Round 1,1999-03-28,Subiaco,WA,-31.9442,115.8262,Fremantle,West Coast,98,102,West Coast,4,0,0
21654,1999,2,Round 2,1999-04-01,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Essendon,106,141,Essendon,35,0,0
21656,1999,2,Round 2,1999-04-03,M.C.G.,VIC,-37.82,144.9834,Richmond,Sydney,108,96,Richmond,12,0,0
21655,1999,2,Round 2,1999-04-03,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Geelong,134,155,Geelong,21,0,0
21657,1999,2,Round 2,1999-04-03,Waverley Park,VIC,-37.932,145.188,Hawthorn,Adelaide,56,60,Adelaide,4,0,0
